ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10194,0.3626373626373627,0.3837527352297593,7,0.12209177930204909,2003-11-25,Shipped,4,11,2003,5,64,S32_3522,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,2
10206,0.3296703296703297,0.436816192560175,2,0.120243340953056,2003-12-05,Shipped,4,12,2003,5,64,S32_3522,17,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,3,,Tannamuri,Yoshi,2
10217,0.3626373626373627,0.48099015317286653,7,0.14247974548312695,2004-02-04,Shipped,1,2,2004,5,64,S32_3522,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2
10229,0.2637362637362638,0.6312910284463896,12,0.12566072112623863,2004-03-11,Shipped,1,3,2004,5,64,S32_3522,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10245,0.41758241758241765,0.5782275711159737,5,0.18829292968655226,2004-05-04,Shipped,2,5,2004,5,64,S32_3522,78,2035559545,567 North Pendale Street,,New Haven,CT,97823,18,,Murphy,Leslie,1
10258,0.15384615384615385,0.47223741794310714,2,0.0548553858008466,2004-06-15,Shipped,2,6,2004,5,64,S32_3522,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,2
10270,0.16483516483516486,0.49876914660831506,5,0.062366045202184896,2004-07-19,Shipped,3,7,2004,5,64,S32_3522,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,2
10281,0.3296703296703297,0.6932439824945293,12,0.16987324889141495,2004-08-19,Shipped,3,8,2004,5,64,S32_3522,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,2
10291,0.28571428571428575,0.6136487964989059,7,0.1333662238698535,2004-09-08,Shipped,3,9,2004,5,64,S32_3522,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,2
10304,0.3296703296703297,0.6312910284463896,2,0.15788266313350743,2004-10-11,Shipped,4,10,2004,5,64,S32_3522,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,2
10313,0.3076923076923077,0.4015317286652079,10,0.10514408481346879,2004-10-22,Shipped,4,10,2004,5,64,S32_3522,17,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,3,,Tannamuri,Yoshi,2
10324,0.46153846153846156,1.0,4,0.5681565687572746,2004-11-05,Shipped,4,11,2004,5,64,S32_3522,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,0
10333,0.29670329670329676,0.6401805251641137,4,0.14334882031546978,2004-11-18,Shipped,4,11,2004,5,64,S32_3522,56,6505555787,5557 North Pendale Street,,San Francisco,CA,,18,,Murphy,Julie,2
10348,0.27472527472527475,1.0,5,0.19542125498229135,2004-11-01,Shipped,4,11,2004,5,64,S32_3522,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,1
10358,0.3296703296703297,1.0,2,0.3814157684878761,2004-12-10,Shipped,4,12,2004,5,64,S32_3522,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10370,0.20879120879120883,1.0,3,0.19691088747833752,2005-01-20,Shipped,1,1,2005,5,64,S32_3522,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,1
10382,0.46153846153846156,1.0,8,0.4645028516977474,2005-02-17,Shipped,1,2,2005,5,64,S32_3522,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10411,0.23076923076923078,0.5782275711159737,5,0.10184718841057097,2005-05-01,Shipped,2,5,2005,5,64,S32_3522,65,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,3,,Fresnisre,Jean,2
10424,0.41758241758241765,0.47223741794310714,2,0.16322063545398868,2005-05-31,In Process,2,5,2005,5,64,S32_3522,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10106,0.29670329670329676,0.6296498905908097,5,0.14148053000330135,2003-02-17,Shipped,1,2,2003,6,68,S32_4289,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2
10120,0.2527472527472528,0.6202133479212254,11,0.11856327666210564,2003-04-29,Shipped,2,4,2003,6,68,S32_4289,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2
10133,0.4725274725274726,0.4132932166301969,6,0.17026881763913104,2003-06-27,Shipped,2,6,2003,6,68,S32_4289,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10144,0.15384615384615385,0.7519146608315099,1,0.08492743372201518,2003-08-13,Shipped,3,8,2003,6,68,S32_4289,69,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,2,EMEA,Cartrain,Pascale,2
10168,0.27472527472527475,0.6390864332603938,12,0.1323302454952587,2003-10-28,Shipped,4,10,2003,6,68,S32_4289,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,2
10210,0.3626373626373627,0.4414660831509847,10,0.1341926537442641,2004-01-12,Shipped,1,1,2004,6,68,S32_4289,62,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,10,Japan,Kentary,Mory,2
10223,0.15384615384615385,0.5355579868708973,12,0.061663873912094054,2004-02-20,Shipped,1,2,2004,6,68,S32_4289,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2
10235,0.3076923076923077,0.6954321663019694,6,0.15886643819753002,2004-04-02,Shipped,2,4,2004,6,68,S32_4289,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,2
10250,0.4835164835164836,0.46963894967177244,7,0.18961345286666031,2004-05-11,Shipped,2,5,2004,6,68,S32_4289,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1
10262,0.3736263736263737,0.7143052516411379,2,0.1972160195049215,2004-06-24,Cancelled,2,6,2004,6,68,S32_4289,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10275,0.2417582417582418,0.5072483588621444,12,0.09624746427933334,2004-07-23,Shipped,3,7,2004,6,68,S32_4289,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2
10284,0.4835164835164836,0.7519146608315099,4,0.26549206767019573,2004-08-21,Shipped,3,8,2004,6,68,S32_4289,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,1
10297,0.2417582417582418,0.723741794310722,7,0.12883703523429363,2004-09-16,Shipped,3,9,2004,6,68,S32_4289,20,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,8,EMEA,Cassidy,Dean,2
10308,0.43956043956043966,0.5355579868708973,10,0.18791059558095308,2004-10-15,Shipped,4,10,2004,6,68,S32_4289,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,1
10316,0.19780219780219782,0.4414660831509847,2,0.06894586810796823,2004-11-01,Shipped,4,11,2004,6,68,S32_4289,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,2
10328,0.19780219780219782,0.7424781181619255,5,0.10778513117368485,2004-11-12,Shipped,4,11,2004,6,68,S32_4289,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2
10340,0.3626373626373627,0.4414660831509847,3,0.1341926537442641,2004-11-24,Shipped,4,11,2004,6,68,S32_4289,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,2
10353,0.3736263736263737,0.24111050328227568,7,0.09545632678390112,2004-12-04,Shipped,4,12,2004,6,68,S32_4289,36,2035554407,2440 Pompton St.,,Glendale,CT,97561,18,,Lewis,Dan,2
10361,0.4725274725274726,0.6215809628008753,2,0.22513890859788532,2004-12-17,Shipped,4,12,2004,6,68,S32_4289,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1
10375,0.41758241758241765,0.7573851203501094,4,0.2306731947764339,2005-02-03,Shipped,1,2,2005,6,68,S32_4289,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1
10388,0.3186813186813187,1.0,8,0.25269490400105293,2005-03-03,Shipped,1,3,2005,6,68,S32_4289,34,5085552555,1785 First Street,,New Bedford,MA,50553,18,,Benitez,Violeta,1
10398,0.17582417582417587,0.5542943107221006,4,0.07359122749099863,2005-03-30,Shipped,1,3,2005,6,68,S32_4289,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,2
10401,0.6153846153846154,0.6954321663019694,6,0.3188909075802884,2005-04-03,On Hold,2,4,2005,6,68,S32_4289,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,1
10416,0.21978021978021983,0.46963894967177244,7,0.08158348081381288,2005-05-10,Shipped,2,5,2005,6,68,S32_4289,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,2
10108,0.27472527472527475,1.0,16,0.23437448302179237,2003-03-03,Shipped,1,3,2003,1,102,S32_4485,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,1
10121,0.20879120879120883,0.8186542669584245,3,0.12399168570371905,2003-05-07,Shipped,2,5,2003,1,102,S32_4485,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,2
10135,0.2637362637362638,0.860503282275711,17,0.16262948810610067,2003-07-02,Shipped,3,7,2003,1,102,S32_4485,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10145,0.23076923076923078,1.0,4,0.20360835164738214,2003-08-25,Shipped,3,8,2003,1,102,S32_4485,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,1
10159,0.18681318681318687,1.0,12,0.13712706800473803,2003-10-10,Shipped,4,10,2003,1,102,S32_4485,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2
10169,0.3076923076923077,1.0,12,0.25283680877486187,2003-11-04,Shipped,4,11,2003,1,102,S32_4485,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,1
10180,0.17582417582417587,1.0,7,0.14943896146292796,2003-11-11,Shipped,4,11,2003,1,102,S32_4485,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,2
10190,0.39560439560439564,0.8047045951859957,4,0.2292614996172983,2003-11-19,Shipped,4,11,2003,1,102,S32_4485,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10211,0.3406593406593407,1.0,12,0.26159740659835146,2004-01-15,Shipped,1,1,2004,1,102,S32_4485,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,1
10224,0.2637362637362638,1.0,5,0.2098992182002799,2004-02-21,Shipped,1,2,2004,1,102,S32_4485,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,1
10237,0.23076923076923078,1.0,5,0.1934838504279569,2004-04-05,Shipped,2,4,2004,1,102,S32_4485,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,1
10252,0.20879120879120883,1.0,9,0.1727760470623874,2004-05-26,Shipped,2,5,2004,1,102,S32_4485,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,2
10264,0.3076923076923077,0.9722374179431073,7,0.2094639455262131,2004-06-30,Shipped,2,6,2004,1,102,S32_4485,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,1
10276,0.3516483516483517,1.0,13,0.2810530657680836,2004-08-02,Shipped,3,8,2004,1,102,S32_4485,61,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,18,,Barajas,Miguel,1
10285,0.21978021978021983,1.0,4,0.15573718059477956,2004-08-27,Shipped,3,8,2004,1,102,S32_4485,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,2
10299,0.3516483516483517,1.0,7,0.2867527849730933,2004-09-30,Shipped,3,9,2004,1,102,S32_4485,84,90-224 8555,Keskuskatu 45,,Helsinki,,21240,5,EMEA,Karttunen,Matti,1
10309,0.4835164835164836,0.7907549234135667,3,0.2759327297846357,2004-10-15,Shipped,4,10,2004,1,102,S32_4485,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1
10319,0.17582417582417587,1.0,8,0.1576885550491263,2004-11-03,Shipped,4,11,2004,1,102,S32_4485,50,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,18,,Kuo,Kee,2
10331,0.28571428571428575,1.0,4,0.33413280375158,2004-11-17,Shipped,4,11,2004,1,102,S32_4485,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,1
10341,0.27472527472527475,0.6036652078774617,4,0.12642685985322782,2004-11-24,Shipped,4,11,2004,1,102,S32_4485,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,2
10355,0.3736263736263737,1.0,5,0.2826823972642525,2004-12-07,Shipped,4,12,2004,1,102,S32_4485,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10365,0.17582417582417587,1.0,3,0.21639007490072187,2005-01-07,Shipped,1,1,2005,1,102,S32_4485,54,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,18,,Tam,Wing C,1
10375,0.38461538461538464,1.0,15,0.31026045040428163,2005-02-03,Shipped,1,2,2005,1,102,S32_4485,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1
10390,0.4285714285714286,0.3022428884026258,12,0.12660920381128285,2005-03-04,Shipped,1,3,2005,1,102,S32_4485,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10403,0.4285714285714286,1.0,5,0.3461057433199982,2005-04-08,Shipped,2,4,2005,1,102,S32_4485,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1
10106,0.3626373626373627,0.18148249452954046,6,0.0796813686384568,2003-02-17,Shipped,1,2,2003,6,43,S50_1341,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2
10120,0.4725274725274726,0.324671772428884,12,0.14692290894492702,2003-04-29,Shipped,2,4,2003,6,43,S50_1341,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2
10133,0.23076923076923078,0.3187910284463895,7,0.06418801426694422,2003-06-27,Shipped,2,6,2003,6,43,S50_1341,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10143,0.3076923076923077,0.13375273522975928,1,0.05619649620202536,2003-08-10,Shipped,3,8,2003,6,43,S50_1341,54,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,18,,Tam,Wing C,2
10156,0.15384615384615385,0.1933807439824946,1,0.024871568827123963,2003-10-08,Shipped,4,10,2003,6,43,S50_1341,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10168,0.46153846153846156,0.3425875273522976,13,0.14782433512466667,2003-10-28,Shipped,4,10,2003,6,43,S50_1341,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,2
10199,0.2527472527472528,0.15754923413566735,1,0.04642933031975631,2003-12-01,Shipped,4,12,2003,6,43,S50_1341,90,3105553722,3675 Furth Circle,,Burbank,CA,94019,18,,Thompson,Steve,2
10210,0.40659340659340665,0.1933807439824946,11,0.09424021022493748,2004-01-12,Shipped,1,1,2004,6,43,S50_1341,62,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,10,Japan,Kentary,Mory,2
10223,0.38461538461538464,0.2650437636761488,13,0.10400443507562498,2004-02-20,Shipped,1,2,2004,6,43,S50_1341,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2
10235,0.38461538461538464,0.11583698030634576,7,0.07111561415724373,2004-04-02,Shipped,2,4,2004,6,43,S50_1341,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,2
10250,0.3296703296703297,0.3425875273522976,8,0.10200600411597371,2004-05-11,Shipped,2,5,2004,6,43,S50_1341,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,2
10262,0.4725274725274726,0.15166849015317285,3,0.10134794829960586,2004-06-24,Cancelled,2,6,2004,6,43,S50_1341,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10275,0.3516483516483517,0.25314551422319476,13,0.09136976340136184,2004-07-23,Shipped,3,7,2004,6,43,S50_1341,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2
10284,0.29670329670329676,0.3425875273522976,5,0.09055142136380047,2004-08-21,Shipped,3,8,2004,6,43,S50_1341,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,2
10296,0.21978021978021983,0.2948577680525164,1,0.05715233146602338,2004-09-15,Shipped,3,9,2004,6,43,S50_1341,12,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,7,EMEA,Donnermeyer,Michael,2
10308,0.4505494505494506,0.22921225382932164,11,0.11535828749613072,2004-10-15,Shipped,4,10,2004,6,43,S50_1341,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,2
10316,0.3076923076923077,0.28295951859956237,3,0.08347015257336589,2004-11-01,Shipped,4,11,2004,6,43,S50_1341,91,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,17,EMEA,Bennett,Helen,2
10328,0.3076923076923077,0.3425875273522976,7,0.0943696156145249,2004-11-12,Shipped,4,11,2004,6,43,S50_1341,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2
10340,0.3736263736263737,0.324671772428884,4,0.11342602974706395,2004-11-24,Shipped,4,11,2004,6,43,S50_1341,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,2
10353,0.3736263736263737,0.7567013129102844,8,0.20633321740767188,2004-12-04,Shipped,4,12,2004,6,43,S50_1341,36,2035554407,2440 Pompton St.,,Glendale,CT,97561,18,,Lewis,Dan,1
10361,0.29670329670329676,0.761898249452954,3,0.16494334470287128,2004-12-17,Shipped,4,12,2004,6,43,S50_1341,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,2
10375,0.4725274725274726,0.5322757111597374,5,0.2016128617193124,2005-02-03,Shipped,1,2,2005,6,43,S50_1341,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1
10388,0.23076923076923078,1.0,1,0.2006702610974313,2005-03-03,Shipped,1,3,2005,6,43,S50_1341,34,5085552555,1785 First Street,,New Bedford,MA,50553,18,,Benitez,Violeta,1
10398,0.4725274725274726,0.13375273522975928,5,0.09662832786914177,2005-03-30,Shipped,1,3,2005,6,43,S50_1341,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,2
10401,0.5494505494505495,0.11583698030634576,7,0.11010266405993235,2005-04-03,On Hold,2,4,2005,6,43,S50_1341,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,2
10416,0.3406593406593407,0.3425875273522976,8,0.10582419836669815,2005-05-10,Shipped,2,5,2005,6,43,S50_1341,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,2
10104,0.29670329670329676,1.0,7,0.2369817075188208,2003-01-31,Shipped,1,1,2003,5,115,S50_1392,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10115,0.23076923076923078,1.0,3,0.17365173921578866,2003-04-04,Shipped,2,4,2003,5,115,S50_1392,19,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,18,,Hernandez,Maria,2
10127,0.43956043956043966,1.0,9,0.4186771681101006,2003-06-03,Shipped,2,6,2003,5,115,S50_1392,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1
10141,0.41758241758241765,1.0,3,0.368975204897994,2003-08-01,Shipped,3,8,2003,5,115,S50_1392,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1
10151,0.21978021978021983,1.0,1,0.20131140598220534,2003-09-21,Shipped,3,9,2003,5,115,S50_1392,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,1
10165,0.46153846153846156,0.9305251641137855,10,0.29954627235275916,2003-10-22,Shipped,4,10,2003,5,115,S50_1392,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1
10176,0.18681318681318687,1.0,9,0.1935757576648798,2003-11-06,Shipped,4,11,2003,5,115,S50_1392,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,1
10184,0.4285714285714286,1.0,4,0.328371322883358,2003-11-14,Shipped,4,11,2003,5,115,S50_1392,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,1
10195,0.4725274725274726,1.0,4,0.3440301102813318,2003-11-25,Shipped,4,11,2003,5,115,S50_1392,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,1
10207,0.2417582417582418,0.9305251641137855,5,0.15996491349323236,2003-12-09,Shipped,4,12,2003,5,115,S50_1392,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,2
10220,0.3406593406593407,1.0,9,0.2574079071104586,2004-02-12,Shipped,1,2,2004,5,115,S50_1392,20,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,8,EMEA,Cassidy,Dean,1
10230,0.3076923076923077,1.0,7,0.2568116129573029,2004-03-15,Shipped,1,3,2004,5,115,S50_1392,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,1
10246,0.17582417582417587,1.0,3,0.17986540368967122,2004-05-05,Shipped,2,5,2004,5,115,S50_1392,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10259,0.2527472527472528,1.0,2,0.18914068203992898,2004-06-15,Shipped,2,6,2004,5,115,S50_1392,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1
10271,0.3076923076923077,0.9779814004376368,3,0.21051389380082017,2004-07-20,Shipped,3,7,2004,5,115,S50_1392,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10282,0.3516483516483517,1.0,12,0.28150010256847646,2004-08-20,Shipped,3,8,2004,5,115,S50_1392,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10292,0.38461538461538464,1.0,6,0.3309403139698266,2004-09-08,Shipped,3,9,2004,5,115,S50_1392,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1
10305,0.39560439560439564,1.0,3,0.30411663543046047,2004-10-13,Shipped,4,10,2004,5,115,S50_1392,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1
10314,0.2417582417582418,1.0,12,0.21476809598350677,2004-10-22,Shipped,4,10,2004,5,115,S50_1392,39,86 21 3555,Smagsloget 45,,Aaarhus,,8200,4,EMEA,Ibsen,Palle,1
10325,0.3516483516483517,1.0,4,0.34618073962532736,2004-11-05,Shipped,4,11,2004,5,115,S50_1392,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1
10336,0.18681318681318687,1.0,8,0.1955374257297619,2004-11-20,Shipped,4,11,2004,5,115,S50_1392,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1
10350,0.27472527472527475,0.6088621444201313,8,0.12729299365398913,2004-12-02,Shipped,4,12,2004,5,115,S50_1392,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10359,0.43956043956043966,1.0,2,0.32458474472213505,2004-12-15,Shipped,4,12,2004,5,115,S50_1392,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1
10371,0.46153846153846156,0.40577133479212246,10,0.1641294142126822,2005-01-23,Shipped,1,1,2005,5,115,S50_1392,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10383,0.2527472527472528,1.0,13,0.19152879968413328,2005-02-22,Shipped,1,2,2005,5,115,S50_1392,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10395,0.43956043956043966,1.0,4,0.38313038989990944,2005-03-17,Shipped,1,3,2005,5,115,S50_1392,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,1
10412,0.21978021978021983,1.0,3,0.21901347507144875,2005-05-03,Shipped,2,5,2005,5,115,S50_1392,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10425,0.1318681318681319,1.0,2,0.1039514965071574,2005-05-31,In Process,2,5,2005,5,115,S50_1392,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2
